r	T	n	1.1	1.15	1.2	1.25	1.3	1.35	1.4	1.45	1.5	1.55	1.6	1.65	1.7	1.75	1.8
1.5	3	4	0	0	0	0	0	0	0	0	0.013333333	0.62	0.808510638	0.68	0.24	0	0.02
1.5	3	5	0	0	0	0	0	0	0	0	0	0	0	0.06	0.54	0.62	0.34
1.5	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.2	0.46
1.5	4	1	1	1	1	0.93	0.95	0.69	0.466666667	0.5	0.42	0.32	0.45	0.545454545	0.7	0.48	0.413333333
1.5	4	2	0	0	0	0.07	0.05	0.31	0.48	0.010416667	0	0	0	0	0	0	0
1.5	4	3	0	0	0	0	0	0	0.053333333	0.489583333	0.58	0.68	0.55	0.272727273	0.07	0	0
1.5	4	4	0	0	0	0	0	0	0	0	0	0	0	0.02020202	0	0	0
1.5	4	5	0	0	0	0	0	0	0	0	0	0	0	0.141414141	0.16	0.14	0.04
1.5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	4	0	0	0	0	0	0	0	0	0	0	0	0	0.02020202	0.07	0.38	0.546666667
1.5	5	1	1	1	1	1	1	0.9	0.875	0.84	0.836734694	0.9	0.98	1	0.9	0.9	0.9
1.5	5	2	0	0	0	0	0	0.08	0	0	0.081632653	0	0	0	0	0	0
1.5	5	3	0	0	0	0	0	0	0.125	0.16	0.040816327	0.08	0	0	0	0	0
1.5	5	4	0	0	0	0	0	0	0	0	0.040816327	0.02	0	0	0	0	0
1.5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0
1.5	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	5	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0.1	0.08	0.1
1.5	6	1	1	1	1	1	1	1	1	0.98	1	1	1	0.96	0.98	0.94	0.88
1.5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0
1.5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	6	0	0	0	0	0	0	0	0	0.02	0	0	0	0.04	0.02	0.02	0.12
2	2	1	1	1	1	1	1	0.53125	0	0	0	0	0	0	0	0	0
2	2	2	0	0	0	0	0	0.46875	1	1	1	1	0.9375	0.958333333	1	0.8	0
2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	0	0	0	0	0	0	0	0	0	0	0	0.0625	0.041666667	0	0.2	1
2	3	1	1	1	1	1	1	1	1	0.94	0.94	0.9	0.62	0.42	0.18	0.1	0
2	3	2	0	0	0	0	0	0	0	0.06	0.06	0.1	0.38	0.58	0.82	0.86	0.98
2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02
2	4	1	1	1	1	1	1	1	1	0.94	0.826666667	0.792	0.773333333	0.54	0.72	0.824742268	0.816326531
2	4	2	0	0	0	0	0	0	0	0.06	0.173333333	0.208	0.226666667	0	0	0	0
2	4	3	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0
2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.010309278	0
2	4	5	0	0	0	0	0	0	0	0	0	0	0	0.1	0.07	0.144329897	0.06122449
2	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.020618557	0.12244898
2	5	1	1	1	1	1	1	1	1	0.98	0.98	0.96	0.96	0.96	0.94	0.96	0.92
2	5	2	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0
2	5	3	0	0	0	0	0	0	0	0	0	0.04	0.02	0.02	0.02	0	0
2	5	4	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0
2	5	5	0	0	0	0	0	0	0	0	0	0	0	0.02	0.04	0.04	0.04
2	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04
2	6	1	1	1	1	1	1	1	1	1	0.98	1	1	0.98	0.94	0.98	0.98
2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	3	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0
2	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.02	0
2	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02
