time	p1,0.278	p2,0.278	p1,0.64	p2,0.64
9083	0.355322	0.489307	1.75E+00	0.225355
9084	0.282684	0.50299	1.46E+00	0.223277
9085	0.243234	0.532832	1.16E+00	0.218344
9086	0.224723	0.579268	0.897715	0.212046
9087	0.219994	0.64258	0.69097	0.206865
9088	0.225047	0.723149	0.547211	0.205414
9089	0.237624	0.821393	0.456816	0.209593
9090	0.256381	0.937549	0.406	0.220452
9091	0.280391	1.07E+00	0.383338	0.238555
9092	0.308854	1.22E+00	0.381202	0.264345
9093	0.340903	1.39E+00	0.395011	0.298335
9094	0.375482	1.56E+00	0.422194	0.34116
9095	0.411293	1.74E+00	0.461369	0.393549
9096	0.446822	1.92E+00	0.511782	0.456248
9097	0.480454	2.09E+00	0.572915	0.529904
9098	0.510659	2.24E+00	0.644165	0.614917
9099	0.536206	2.35E+00	0.724567	0.711249
9100	0.556337	2.44E+00	0.812549	0.818219
9101	0.570819	2.48E+00	0.905716	0.934298
9102	0.579881	2.47E+00	1.00E+00	1.06E+00
9103	0.58403	2.41E+00	1.09E+00	1.18E+00
9104	0.583831	2.29E+00	1.18E+00	1.31E+00
9105	0.579678	2.10E+00	1.25E+00	1.43E+00
9106	0.571619	1.85E+00	1.31E+00	1.54E+00
9107	0.559392	1.54E+00	1.34E+00	1.63E+00
9108	0.542924	1.21E+00	1.35E+00	1.71E+00
9109	0.523555	0.888451	1.34E+00	1.77E+00
9110	0.505242	0.62979	1.30E+00	1.82E+00
9111	0.493902	0.448733	1.24E+00	1.85E+00
9112	0.494821	0.335809	1.15E+00	1.86E+00
9113	0.510974	0.270679	1.04E+00	1.86E+00
9114	0.543469	0.235934	0.924399	1.85E+00
9115	0.592659	0.220383	0.797575	1.82E+00
9116	0.658811	0.217592	0.671042	1.78E+00
9117	0.742293	0.223975	0.55253	1.73E+00
9118	0.843473	0.237503	0.448165	1.68E+00
9119	0.962493	0.256942	0.36132	1.64E+00
9120	1.10E+00	0.281416	0.292431	1.60E+00
9121	1.25E+00	0.310135	0.239754	1.58E+00
9122	1.42E+00	0.342219	0.200476	1.58E+00
9123	1.59E+00	0.376589	0.171633	1.59E+00
9124	1.77E+00	0.41193	0.150617	1.62E+00
9125	1.95E+00	0.446732	0.135341	1.67E+00
9126	2.11E+00	0.47941	0.124224	1.73E+00
9127	2.25E+00	0.508501	0.116087	1.81E+00
9128	2.36E+00	0.532868	0.110062	1.90E+00
9129	2.43E+00	0.551846	0.105501	1.99E+00
9130	2.46E+00	0.56528	0.101924	2.08E+00
9131	2.44E+00	0.573426	0.098974	2.17E+00
9132	2.36E+00	0.576762	0.0963997	2.25E+00
9133	2.21E+00	0.57576	0.0940396	2.31E+00
9134	2.00E+00	0.570668	0.09182	2.35E+00
9135	1.73E+00	0.5614	0.089753	2.35E+00
9136	1.41E+00	0.54772	0.0879393	2.30E+00
9137	1.08E+00	0.530029	0.0865725	2.19E+00
9138	0.7825	0.510716	0.0859476	2.00E+00
9139	0.55386	0.49477	0.0864752	1.71E+00
9140	0.401203	0.488136	0.088707	1.33E+00
9141	0.308937	0.495183	0.0933627	0.905689
9142	0.257072	0.517988	0.101332	0.531719
9143	0.230677	0.55725	0.113553	0.291175
9144	0.220652	0.613259	0.130831	0.172114
9145	0.221849	0.68635	0.153879	0.119784
9146	0.231392	0.776943	0.18352	0.0981407
9147	0.247618	0.885384	0.220792	0.0913342
9148	0.269467	1.01E+00	0.266987	0.0929746
9149	0.296112	1.16E+00	0.323649	0.100492
9150	0.326734	1.31E+00	0.392558	0.112908
9151	0.360368	1.49E+00	0.475687	0.129962
9152	0.395822	1.66E+00	0.575118	0.151736
9153	0.431667	1.84E+00	0.692902	0.178465
9154	0.466312	2.02E+00	0.830831	0.210411
9155	0.498163	2.17E+00	0.990112	0.247741
9156	0.525838	2.31E+00	1.17E+00	0.290411
9157	0.548357	2.41E+00	1.37E+00	0.338019
9158	0.565265	2.47E+00	1.59E+00	0.389682
9159	0.576608	2.48E+00	1.82E+00	0.443941
9160	0.582799	2.44E+00	2.05E+00	0.498778
9161	0.584408	2.35E+00	2.27E+00	0.551794
9162	0.581928	2.19E+00	2.48E+00	0.600566
9163	0.575568	1.96E+00	2.66E+00	0.643103
9164	0.565175	1.68E+00	2.80E+00	0.678233
9165	0.550486	1.35E+00	2.92E+00	0.705742
9166	0.532049	1.02E+00	3.00E+00	0.726223
9167	0.512627	0.731841	3.05E+00	0.740755
9168	0.497542	0.517223	3.08E+00	0.750557
9169	0.492681	0.3773	3.08E+00	0.756751
9170	0.502065	0.294094	3.07E+00	0.760239
9171	0.527467	0.248005	3.03E+00	0.761659
9172	0.569449	0.225218	2.96E+00	0.761376
9173	0.628268	0.217508	2.87E+00	0.75947
9174	0.704249	0.220262	2.74E+00	0.755684
9175	0.797781	0.230902	2.56E+00	0.749317
9176	0.90914	0.24792	2.33E+00	0.739076
9177	1.04E+00	0.270325	2.04E+00	0.72298
9178	1.18E+00	0.297318	1.70E+00	0.698584
9179	1.34E+00	0.328074	1.34E+00	0.66408
9180	1.52E+00	0.361607	0.989876	0.620578
9181	1.70E+00	0.396707	0.700075	0.574142
9182	1.87E+00	0.431934	0.492766	0.534345
9183	2.04E+00	0.465716	0.361046	0.50942
9184	2.19E+00	0.496512	0.283761	0.503256
9185	2.32E+00	0.523021	0.241329	0.516387
9186	2.41E+00	0.544364	0.220714	0.548143
9187	2.45E+00	0.560171	0.214325	0.597918
9188	2.45E+00	0.57054	0.217936	0.665548
9189	2.40E+00	0.575881	0.229196	0.751241
9190	2.28E+00	0.576695	0.246742	0.855347
9191	2.10E+00	0.573353	0.269685	0.978051
9192	1.86E+00	0.565912	0.2973	1.12E+00
9193	1.55E+00	0.554146	0.328821	1.28E+00
9194	1.22E+00	0.538036	0.363297	1.45E+00
9195	0.903625	0.51895	0.399506	1.63E+00
9196	0.642539	0.50082	0.435935	1.82E+00
9197	0.458242	0.489511	0.470851	2.01E+00
9198	0.342557	0.490298	0.50246	2.18E+00
9199	0.275528	0.50619	0.529145	2.34E+00
9200	0.239602	0.538333	0.549701	2.47E+00
9201	0.223355	0.587107	0.56352	2.57E+00
9202	0.220182	0.652805	0.570639	2.63E+00
9203	0.226393	0.73582	0.571683	2.65E+00
9204	0.239901	0.836559	0.567737	2.62E+00
9205	0.259441	0.955213	0.560242	2.54E+00
9206	0.284121	1.09E+00	0.550909	2.38E+00
9207	0.31314	1.24E+00	0.541689	2.14E+00
9208	0.345611	1.41E+00	0.534755	1.80E+00
9209	0.380444	1.59E+00	0.53248	1.36E+00
9210	0.416309	1.77E+00	0.537475	0.888723
9211	0.45167	1.94E+00	0.552737	0.492214
9212	0.48491	2.11E+00	0.581315	0.254596
9213	0.514528	2.25E+00	0.625259	0.144969
9214	0.539352	2.37E+00	0.685416	0.0986094
9215	0.558695	2.45E+00	0.762096	0.0792362
9216	0.572398	2.48E+00	0.855466	0.0721417
9217	0.580738	2.47E+00	0.965509	0.0715165
9218	0.584248	2.40E+00	1.09E+00	0.0748902
9219	0.58348	2.26E+00	1.23E+00	0.081091
9220	0.578786	2.07E+00	1.39E+00	0.0894706
9221	0.570166	1.81E+00	1.55E+00	0.0995821
9222	0.557333	1.49E+00	1.72E+00	0.111032
9223	0.540327	1.16E+00	1.88E+00	0.123415
9224	0.520807	0.847884	2.03E+00	0.136285
9225	0.503101	0.599733	2.16E+00	0.149173
9226	0.493208	0.429253	2.25E+00	0.161605
9227	0.496138	0.324274	2.30E+00	0.173145
9228	0.514543	0.264305	2.30E+00	0.183405
9229	0.549365	0.23279	2.24E+00	0.192043
9230	0.600915	0.21933	2.12E+00	0.198726
9231	0.669475	0.217993	1.93E+00	0.203099
9232	0.755419	0.225474	1.69E+00	0.204826
9233	0.859103	0.239891	1.41E+00	0.203785
9234	0.980611	0.260083	1.14E+00	0.200435
9235	1.12E+00	0.285199	0.89139	0.196149
9236	1.27E+00	0.314445	0.698872	0.193061
9237	1.44E+00	0.346918	0.563981	0.193376
9238	1.62E+00	0.381507	0.478441	0.198733
9239	1.80E+00	0.416865	0.430294	0.21011
9240	1.97E+00	0.451461	0.409425	0.228094
9241	2.13E+00	0.483717	0.408916	0.253169
9242	2.27E+00	0.512203	0.424525	0.285867
9243	2.37E+00	0.53584	0.453819	0.326813
9244	2.44E+00	0.554037	0.495453	0.376698
9245	2.46E+00	0.566706	0.548657	0.436214
9246	2.43E+00	0.574144	0.61285	0.505946
9247	2.34E+00	0.576845	0.687331	0.586232
9248	2.19E+00	0.575261	0.770998	0.676994
9249	1.97E+00	0.569597	0.862095	0.777548
9250	1.69E+00	0.559722	0.958016	0.886426
9251	1.37E+00	0.545425	1.06E+00	1.00E+00
9252	1.04E+00	0.527301	1.15E+00	1.12E+00
9253	0.745805	0.508109	1.23E+00	1.24E+00
9254	0.528097	0.493124	1.31E+00	1.35E+00
9255	0.385115	0.4882	1.36E+00	1.45E+00
9256	0.299645	0.497375	1.39E+00	1.54E+00
9257	0.252099	0.522462	1.40E+00	1.61E+00
9258	0.228435	0.564054	1.37E+00	1.67E+00
9259	0.220227	0.622433	1.33E+00	1.71E+00
9260	0.222731	0.697949	1.25E+00	1.74E+00
9261	0.233292	0.791025	1.15E+00	1.75E+00
9262	0.250363	0.901979	1.04E+00	1.75E+00
9263	0.272933	1.03E+00	0.907815	1.73E+00
9264	0.300188	1.18E+00	0.773713	1.70E+00
9265	0.331296	1.34E+00	0.64352	1.67E+00
9266	0.365264	1.51E+00	0.525154	1.62E+00
9267	0.400866	1.69E+00	0.424033	1.58E+00
9268	0.436643	1.87E+00	0.342252	1.54E+00
9269	0.470993	2.04E+00	0.278959	1.52E+00
9270	0.502337	2.19E+00	0.231513	1.51E+00
9271	0.529339	2.32E+00	0.196675	1.52E+00
9272	0.551089	2.42E+00	0.171401	1.55E+00
9273	0.567206	2.47E+00	0.153176	1.60E+00
9274	0.577796	2.48E+00	0.14006	1.66E+00
9275	0.583311	2.43E+00	0.130605	1.74E+00
9276	0.584322	2.33E+00	0.123735	1.83E+00
9277	0.581293	2.16E+00	0.118647	1.93E+00
9278	0.574384	1.93E+00	0.114736	2.04E+00
9279	0.563398	1.63E+00	0.111538	2.14E+00
9280	0.548112	1.30E+00	0.108706	2.25E+00
9281	0.529303	0.976312	0.105985	2.34E+00
9282	0.510118	0.697125	0.103211	2.43E+00
9283	0.496126	0.493509	0.100304	2.49E+00
9284	0.493068	0.36277	0.0972642	2.52E+00
9285	0.504618	0.285817	0.0941724	2.51E+00
9286	0.532313	0.243663	0.0911867	2.46E+00
9287	0.576628	0.22337	0.0885414	2.34E+00
9288	0.637818	0.217338	0.0865518	2.14E+00
9289	0.716222	0.221316	0.0856243	1.84E+00
9290	0.81223	0.232921	0.0862819	1.44E+00
9291	0.926076	0.250743	0.089197	0.984409
9292	1.06E+00	0.273836	0.0952226	0.570889
9293	1.21E+00	0.301407	0.105284	0.300712
9294	1.37E+00	0.332615	0.120157	0.16908
9295	1.54E+00	0.366447	0.14047	0.112957
9296	1.72E+00	0.401656	0.166926	0.0900886
9297	1.90E+00	0.436779	0.200444	0.082518
9298	2.06E+00	0.470235	0.242198	0.0832805
9299	2.21E+00	0.500505	0.293618	0.0896505
9300	2.33E+00	0.526337	0.356383	0.100602
9301	2.42E+00	0.546919	0.43239	0.115859
9302	2.46E+00	0.561954	0.523695	0.135502
9303	2.45E+00	0.571594	0.632403	0.159787
9304	2.39E+00	0.576275	0.760485	0.189021
9305	2.26E+00	0.576494	0.909507	0.223466
9306	2.07E+00	0.572585	1.08E+00	0.263225
9307	1.82E+00	0.564559	1.27E+00	0.308116
9308	1.51E+00	0.552171	1.48E+00	0.357535
9309	1.18E+00	0.535513	1.71E+00	0.410344
9310	0.86298	0.516265	1.94E+00	0.464823
9311	0.612147	0.498719	2.17E+00	0.518755
9312	0.438396	0.488826	2.39E+00	0.569698
9313	0.330742	0.491596	2.58E+00	0.615404
9314	0.268969	0.509716	2.74E+00	0.654261
9315	0.236343	0.544166	2.87E+00	0.685577
9316	0.222232	0.595284	2.97E+00	0.709569
9317	0.220541	0.663376	3.04E+00	0.727111
9318	0.22787	0.748845	3.08E+00	0.739379
9319	0.242282	0.852085	3.10E+00	0.747561
9320	0.262587	0.973232	3.09E+00	0.752673
9321	0.287919	1.11E+00	3.07E+00	0.755488
9322	0.317475	1.27E+00	3.02E+00	0.756519
9323	0.350343	1.43E+00	2.95E+00	0.756013
9324	0.385403	1.61E+00	2.84E+00	0.753929
9325	0.421291	1.79E+00	2.70E+00	0.749868
9326	0.456449	1.97E+00	2.50E+00	0.742951
9327	0.489265	2.13E+00	2.25E+00	0.731663
9328	0.518271	2.27E+00	1.95E+00	0.713806
9329	0.542356	2.38E+00	1.60E+00	0.686926
9330	0.560907	2.45E+00	1.23E+00	0.649787
9331	0.573835	2.48E+00	0.892561	0.604876
9332	0.581466	2.46E+00	0.626494	0.559728
9333	0.584347	2.38E+00	0.444002	0.524089
9334	0.583017	2.24E+00	0.331436	0.505
9335	0.577785	2.04E+00	0.26676	0.505104
9336	0.568597	1.77E+00	0.232218	0.52437
9337	0.555159	1.45E+00	0.216648	0.562075
9338	0.537649	1.11E+00	0.213697	0.617756
9339	0.518062	0.808659	0.219843	0.6914
9340	0.501084	0.571273	0.233116	0.78331
9341	0.492739	0.411083	0.252339	0.893839
9342	0.497729	0.313619	0.276702	1.02E+00
9343	0.518401	0.25848	0.305481	1.17E+00
9344	0.555551	0.229994	0.33786	1.33E+00
9345	0.609464	0.218511	0.372804	1.51E+00
9346	0.680433	0.218565	0.408989	1.70E+00
9347	0.768843	0.227108	0.444812	1.89E+00
9348	0.875027	0.242394	0.478483	2.08E+00
9349	0.999008	0.263323	0.508219	2.25E+00
9350	1.14E+00	0.289067	0.532483	2.40E+00
9351	1.30E+00	0.318824	0.550212	2.53E+00
9352	1.47E+00	0.351666	0.560953	2.62E+00
9353	1.64E+00	0.386449	0.564871	2.68E+00
9354	1.82E+00	0.421797	0.562655	2.70E+00
9355	1.99E+00	0.456161	0.555385	2.68E+00
9356	2.15E+00	0.48797	0.54442	2.60E+00
9357	2.29E+00	0.515832	0.531345	2.45E+00
9358	2.39E+00	0.538731	0.517945	2.23E+00
9359	2.45E+00	0.556149	0.506208	1.91E+00
9360	2.46E+00	0.56806	0.498325	1.49E+00
9361	2.42E+00	0.574804	0.496753	1.02E+00
9362	2.32E+00	0.57688	0.504391	0.588338
9363	2.16E+00	0.574719	0.524429	0.30502
9364	1.93E+00	0.568479	0.559333	0.167015
9365	1.65E+00	0.557991	0.610225	0.108156
9366	1.32E+00	0.543086	0.677549	0.0835009
9367	0.991793	0.524581	0.761656	0.0739794
9368	0.71072	0.505614	0.862884	0.0721342
9369	0.503931	0.4917	0.981363	0.0748883
9370	0.370218	0.488554	1.12E+00	0.0808464
9371	0.291122	0.499878	1.27E+00	0.0892886
9372	0.247607	0.527244	1.43E+00	0.0997601
9373	0.2265	0.571159	1.61E+00	0.111884
9374	0.22001	0.631902	1.78E+00	0.12527
9375	0.223765	0.709839	1.95E+00	0.139475
9376	0.235312	0.805391	2.11E+00	0.153996
9377	0.253204	0.918842	2.24E+00	0.1683
9378	0.276476	1.05E+00	2.34E+00	0.181868
9379	0.304323	1.20E+00	2.39E+00	0.194234
9380	0.335897	1.36E+00	2.38E+00	0.20501
9381	0.370175	1.53E+00	2.32E+00	0.21386
9382	0.405896	1.71E+00	2.18E+00	0.220447
9383	0.441575	1.89E+00	1.98E+00	0.224384
9384	0.4756	2.06E+00	1.72E+00	0.225264
9385	0.506415	2.21E+00	1.43E+00	0.222892
9386	0.53273	2.34E+00	1.14E+00	0.217752
9387	0.553708	2.43E+00	0.875914	0.211446
9388	0.56904	2.48E+00	0.675092	0.206509
9389	0.578894	2.48E+00	0.536823	0.205515
9390	0.583747	2.42E+00	0.450669	0.210279
9391	0.584174	2.31E+00	0.402883	0.221789
9392	0.580603	2.13E+00	0.382391	0.240584
9393	0.573146	1.89E+00	0.381888	0.267107
9394	0.561566	1.59E+00	0.397024	0.301883
9395	0.545702	1.26E+00	0.425365	0.345558
9396	0.526586	0.933536	0.465609	0.398865
9397	0.507756	0.663958	0.517041	0.462546
9398	0.494977	0.471256	0.579145	0.537234
9399	0.493793	0.349293	0.651297	0.623295
9400	0.507541	0.27821	0.732486	0.720642
9401	0.537538	0.239738	0.82107	0.828522
9402	0.584194	0.221792	0.914571	0.94532
9403	0.647766	0.217354	1.01E+00	1.07E+00
9404	0.728608	0.222508	1.10E+00	1.19E+00
9405	0.827101	0.235047	1.19E+00	1.32E+00
9406	0.943438	0.253653	1.26E+00	1.44E+00
9407	1.08E+00	0.277414	1.31E+00	1.54E+00
9408	1.23E+00	0.305542	1.34E+00	1.64E+00
9409	1.39E+00	0.337178	1.35E+00	1.72E+00
9410	1.57E+00	0.371277	1.34E+00	1.78E+00
9411	1.75E+00	0.406561	1.29E+00	1.82E+00
9412	1.92E+00	0.441541	1.23E+00	1.85E+00
9413	2.09E+00	0.474635	1.14E+00	1.86E+00
9414	2.23E+00	0.504347	1.03E+00	1.86E+00
9415	2.35E+00	0.529479	0.912906	1.85E+00
9416	2.43E+00	0.54929	0.785756	1.82E+00
9417	2.46E+00	0.563552	0.65964	1.78E+00
9418	2.44E+00	0.572468	0.542206	1.73E+00
9419	2.37E+00	0.576497	0.439363	1.68E+00
9420	2.24E+00	0.576126	0.354201	1.64E+00
9421	2.04E+00	0.571651	0.286911	1.60E+00
9422	1.78E+00	0.563032	0.235602	1.58E+00
9423	1.46E+00	0.550023	0.197415	1.58E+00
9424	1.13E+00	0.532852	0.169401	1.59E+00
9425	0.823456	0.513526	0.148998	1.63E+00
9426	0.583211	0.496689	0.134169	1.67E+00
9427	0.419791	0.488321	0.123373	1.74E+00
9428	0.31978	0.493132	0.115466	1.82E+00
9429	0.262952	0.513506	0.109601	1.90E+00
9430	0.233433	0.550275	0.105151	2.00E+00
9431	0.221351	0.60375	0.101645	2.09E+00
9432	0.221085	0.674248	0.09874	2.18E+00
9433	0.229501	0.762185	0.0961907	2.26E+00
9434	0.244801	0.867933	0.0938447	2.32E+00
9435	0.26586	0.991569	0.091636	2.35E+00
9436	0.291835	1.13E+00	0.0895848	2.35E+00
9437	0.321916	1.29E+00	0.0878001	2.30E+00
9438	0.355167	1.46E+00	0.0864844	2.18E+00
9439	0.390434	1.64E+00	0.0859424	1.98E+00
9440	0.426319	1.82E+00	0.0865962	1.68E+00
9441	0.461249	1.99E+00	0.0890115	1.29E+00
9442	0.493616	2.15E+00	0.0939236	0.86833
9443	0.521992	2.29E+00	0.102234	0.5041
9444	0.545328	2.39E+00	0.114876	0.276274
9445	0.563087	2.46E+00	0.132639	0.165376
9446	0.575246	2.48E+00	0.156241	0.116896
9447	0.582175	2.45E+00	0.186516	0.0970352
9448	0.584436	2.37E+00	0.224528	0.0911681
9449	0.582546	2.22E+00	0.271591	0.0934079
9450	0.576769	2.00E+00	0.32927	0.101389
9451	0.567001	1.72E+00	0.399366	0.114223
9452	0.552956	1.40E+00	0.483864	0.131691
9453	0.534974	1.07E+00	0.584852	0.153896
9454	0.515406	0.771014	0.704367	0.181079
9455	0.499269	0.544506	0.844165	0.213498
9456	0.492547	0.394233	1.01E+00	0.251309
9457	0.499625	0.303831	1.19E+00	0.294439
9458	0.52256	0.25319	1.39E+00	0.34245
9459	0.562026	0.227531	1.61E+00	0.394409
9460	0.61829	0.217911	1.84E+00	0.448806
9461	0.69166	0.21929	2.07E+00	0.503578
9462	0.782524	0.228857	2.29E+00	0.556309
9463	0.891191	0.244985	2.49E+00	0.604594
9464	1.02E+00	0.266632	2.67E+00	0.646503
9465	1.16E+00	0.292984	2.81E+00	0.680947
9466	1.32E+00	0.323231	2.92E+00	0.707794
9467	1.49E+00	0.356418	3.00E+00	0.727697
9468	1.67E+00	0.39137	3.05E+00	0.741758
9469	1.85E+00	0.426677	3.08E+00	0.751196
9470	2.02E+00	0.46078	3.08E+00	0.757117
9471	2.17E+00	0.492119	3.06E+00	0.7604
9472	2.30E+00	0.519343	3.02E+00	0.761658
9473	2.40E+00	0.541501	2.96E+00	0.761234
9474	2.45E+00	0.558147	2.86E+00	0.759178
9475	2.46E+00	0.569314	2.72E+00	0.7552
9476	2.41E+00	0.57538	2.54E+00	0.748552
9477	2.30E+00	0.576847	2.31E+00	0.737884
9478	2.13E+00	0.574119	2.01E+00	0.721153
9479	1.90E+00	0.567305	1.67E+00	0.695909
9480	1.60E+00	0.556205	1.31E+00	0.660499
9481	1.27E+00	0.540711	0.961146	0.616417
9482	0.949006	0.52189	0.678224	0.570167
9483	0.67724	0.503258	0.478266	0.531417
9484	0.481288	0.490531	0.352298	0.508067
9485	0.356426	0.489233	0.278815	0.50363
9486	0.283306	0.50273	0.238756	0.51845
9487	0.243553	0.532378	0.219651	0.551826
9488	0.224848	0.578617	0.214286	0.603188
9489	0.219988	0.641727	0.218654	0.672412
9490	0.224942	0.722091	0.230519	0.759728
9491	0.237442	0.820123	0.248577	0.865484
9492	0.256133	0.936066	0.271965	0.989837
9493	0.280087	1.07E+00	0.299961	1.13E+00
9494	0.308505	1.22E+00	0.331788	1.29E+00
9495	0.340519	1.38E+00	0.366473	1.47E+00
9496	0.375077	1.56E+00	0.402768	1.65E+00
9497	0.410884	1.74E+00	0.439136	1.84E+00
9498	0.446428	1.92E+00	0.473831	2.02E+00
9499	0.480094	2.09E+00	0.505065	2.20E+00
9500	0.510349	2.23E+00	0.531245	2.35E+00
9501	0.535959	2.35E+00	0.551217	2.48E+00
9502	0.556158	2.44E+00	0.564428	2.58E+00
9503	0.570708	2.48E+00	0.570971	2.64E+00
9504	0.579832	2.47E+00	0.571515	2.65E+00
9505	0.584037	2.41E+00	0.567185	2.62E+00
9506	0.583888	2.29E+00	0.559443	2.53E+00
9507	0.57978	2.10E+00	0.550024	2.36E+00
9508	0.571769	1.85E+00	0.5409	2.11E+00
9509	0.559591	1.54E+00	0.534257	1.76E+00
9510	0.543168	1.21E+00	0.532489	1.32E+00
9511	0.523816	0.891838	0.538235	0.849433
9512	0.505459	0.632335	0.554518	0.464994
9513	0.494006	0.450399	0.584344	0.241043
9514	0.494763	0.336802	0.629653	0.139181
9515	0.510734	0.271231	0.691214	0.0961743
9516	0.543041	0.23621	0.769315	0.0782597
9517	0.59204	0.22048	0.864116	0.0718864
9518	0.657999	0.217565	0.975575	0.0716799
9519	0.741283	0.223855	1.10E+00	0.075336
9520	0.842262	0.237306	1.25E+00	0.0817492
9521	0.961083	0.256681	1.40E+00	0.090298
9522	1.10E+00	0.281099	1.56E+00	0.100544
9523	1.25E+00	0.309772	1.73E+00	0.112096
9524	1.42E+00	0.341819	1.89E+00	0.124544
9525	1.59E+00	0.376166	2.04E+00	0.137441
9526	1.77E+00	0.4115	2.17E+00	0.150313
9527	1.95E+00	0.446312	2.26E+00	0.162691
9528	2.11E+00	0.479019	2.31E+00	0.174141
9529	2.25E+00	0.508155	2.30E+00	0.18428
9530	2.36E+00	0.532576	2.23E+00	0.192768
9531	2.43E+00	0.551615	2.10E+00	0.199271
9532	2.46E+00	0.565109	1.91E+00	0.203432
9533	2.44E+00	0.573311	1.67E+00	0.204923
9534	2.36E+00	0.576699	1.39E+00	0.203654
9535	2.22E+00	0.575744	1.11E+00	0.200154
9536	2.01E+00	0.5707	0.872875	0.195874
9537	1.73E+00	0.561483	0.685261	0.192988
9538	1.42E+00	0.547854	0.554951	0.193672
9539	1.08E+00	0.530202	0.473021	0.199505
9540	0.785442	0.510889	0.427522	0.211421
9541	0.555944	0.494877	0.408593	0.229989
9542	0.402511	0.488117	0.409575	0.255691
9543	0.309695	0.495004	0.426411	0.289068
9544	0.257478	0.517635	0.456782	0.330752
9545	0.230863	0.556718	0.49941	0.381437
9546	0.220692	0.612544	0.553556	0.441811
9547	0.221785	0.685448	0.618639	0.512444
9548	0.231247	0.77585	0.693935	0.593646
9549	0.247407	0.884099	0.778295	0.685296
9550	0.269199	1.01E+00	0.869901	0.786648
9551	0.295796	1.15E+00	0.966066	0.896161
9552	0.326379	1.31E+00	1.06E+00	1.01E+00
9553	0.359986	1.48E+00	1.16E+00	1.13E+00
9554	0.395427	1.66E+00	1.24E+00	1.25E+00
9555	0.431276	1.84E+00	1.31E+00	1.36E+00
9556	0.465943	2.02E+00	1.36E+00	1.46E+00
9557	0.497832	2.17E+00	1.39E+00	1.54E+00
9558	0.525557	2.31E+00	1.39E+00	1.62E+00
9559	0.548135	2.41E+00	1.37E+00	1.67E+00
9560	0.565104	2.47E+00	1.32E+00	1.72E+00
9561	0.576504	2.48E+00	1.24E+00	1.74E+00
9562	0.582747	2.44E+00	1.14E+00	1.75E+00
9563	0.584401	2.35E+00	1.03E+00	1.75E+00
9564	0.581961	2.19E+00	0.896525	1.73E+00
9565	0.575642	1.97E+00	0.762443	1.70E+00
9566	0.565294	1.68E+00	0.632987	1.66E+00
9567	0.550651	1.36E+00	0.515921	1.62E+00
9568	0.532245	1.02E+00	0.416399	1.58E+00
9569	0.512804	0.734787	0.33624	1.54E+00
9570	0.49763	0.519249	0.274394	1.52E+00
9571	0.492622	0.378544	0.228129	1.51E+00
9572	0.501825	0.294803	0.194202	1.52E+00
9573	0.527037	0.248377	0.169604	1.55E+00
9574	0.568824	0.225376	0.151872	1.60E+00
9575	0.627445	0.217524	0.139111	1.67E+00
9576	0.703222	0.220177	0.129906	1.75E+00
9577	0.796547	0.230737	0.123211	1.84E+00
9578	0.907697	0.247688	0.118241	1.94E+00
9579	1.04E+00	0.270038	0.114404	2.04E+00
9580	1.18E+00	0.296984	0.111248	2.15E+00
9581	1.34E+00	0.327704	0.108433	2.26E+00
9582	1.51E+00	0.361214	0.105714	2.35E+00
9583	1.69E+00	0.396306	0.102932	2.43E+00
9584	1.87E+00	0.431544	0.100015	2.49E+00
9585	2.04E+00	0.465356	0.0969697	2.52E+00
9586	2.19E+00	0.496198	0.0938844	2.51E+00
9587	2.32E+00	0.522766	0.0909232	2.45E+00
9588	2.41E+00	0.544175	0.0883275	2.32E+00
9589	2.45E+00	0.560049	0.0864196	2.11E+00
9590	2.45E+00	0.570481	0.0856162	1.81E+00
9591	2.40E+00	0.575878	0.08645	1.40E+00
9592	2.28E+00	0.576744	0.0896113	0.943672
9593	2.10E+00	0.573449	0.095967	0.540056
9594	1.86E+00	0.566057	0.106438	0.284193
9595	1.56E+00	0.554342	0.121782	0.161868
9596	1.23E+00	0.538278	0.142623	0.109973
9597	0.907247	0.519209	0.16968	0.0889633
9598	0.645272	0.50103	0.203897	0.0823289
9599	0.460038	0.489598	0.246468	0.0836686
9600	0.343627	0.490213	0.29885	0.0904766
9601	0.276121	0.50591	0.362742	0.10182
9602	0.239895	0.537851	0.440057	0.117466
9603	0.223455	0.586421	0.532863	0.137517
9604	0.220147	0.651911	0.64326	0.162236
9605	0.226258	0.734713	0.773197	0.191932
9606	0.239685	0.835235	0.924183	0.226857
9607	0.259156	0.953672	1.10E+00	0.267093
9608	0.283776	1.09E+00	1.29E+00	0.312424
9609	0.312746	1.24E+00	1.50E+00	0.362203
9610	0.345179	1.41E+00	1.73E+00	0.415239
9611	0.37999	1.58E+00	1.96E+00	0.469759
9612	0.41585	1.77E+00	2.19E+00	0.523515
9613	0.451225	1.94E+00	2.40E+00	0.574063
9614	0.484498	2.11E+00	2.60E+00	0.619194
9615	0.514167	2.25E+00	2.76E+00	0.657374
9616	0.539054	2.37E+00	2.88E+00	0.687998
9617	0.558465	2.45E+00	2.98E+00	0.711356
9618	0.572236	2.48E+00	3.04E+00	0.728364
9619	0.58064	2.47E+00	3.08E+00	0.740211
9620	0.584206	2.40E+00	3.10E+00	0.748073
9621	0.583488	2.27E+00	3.09E+00	0.752947
